Id,SalePrice
1647,164942.35664674928
1648,129265.38463497975
1649,148752.34184111468
1650,112608.5226223306
1651,120597.35734536411
1652,110844.87329898198
1653,109889.59486141338
1654,140271.5449623251
1655,144899.87337945835
1656,141206.88944732855
1657,144006.29925006002
1658,143124.82136253288
1659,122651.52467363271
1660,150597.47382994829
1661,451348.8658820805
1662,363828.5821130841
1663,364088.47236848023
1664,498878.47380800504
1665,298307.00638561475
1666,307828.5698670556
1667,353060.27215480286
1668,342243.04309897067
1669,291330.05557939765
1670,337119.9671111186
1671,258175.37229787925
1672,422958.72021805483
1673,288620.542051344
1674,244817.43843264223
1675,186121.86642399358
1676,190872.39884619808
1677,203751.80151220158
1678,436818.871823662
1679,350358.5837323481
1680,297482.4906764626
1681,231961.06148442443
1682,295100.18624856655
1683,178591.78690214912
1684,184857.14243283978
1685,181966.47346824035
1686,172391.90395672774
1687,179410.14585460888
1688,195062.2045308385
1689,203288.59890729553
1690,212849.81207596316
1691,201120.39529222643
1692,275204.42138309294
1693,178619.59370121078
1694,185806.80357818393
1695,166969.19977708955
1696,277982.5732088616
1697,171190.02568227975
1698,330523.67936982354
1699,329440.9666201219
1700,242317.52206005374
1701,270314.1149497794
1702,250037.28632183696
1703,248121.13836606836
1704,279342.66799083195
1705,248240.54576897266
1706,397097.9261673762
1707,203971.68900011975
1708,199128.6059366976
1709,271000.84294750023
1710,219018.02172715566
1711,268859.9013556772
1712,250041.99585425173
1713,262364.32111245865
1714,214755.26055812233
1715,206446.8221737579
1716,178063.55771208936
1717,178290.618447769
1718,132260.88838222768
1719,202911.6737270178
1720,249812.79227234935
1721,171845.40052184102
1722,125519.39407665051
1723,161866.83471817692
1724,206214.5314111171
1725,236138.7127834894
1726,187777.07641355367
1727,147253.35091170057
1728,193133.61220566617
1729,160914.9099282039
1730,167757.41750284116
1731,128182.66308140643
1732,134111.37139964837
1733,111957.49038805364
1734,122656.08661041124
1735,147110.74039735945
1736,114253.47663082666
1737,303914.62747245916
1738,231258.76966976328
1739,257947.07701405202
1740,205353.0369300391
1741,184897.7607314771
1742,160042.55330576617
1743,175573.27746733604
1744,289265.7967677532
1745,199727.8244945091
1746,196358.8229092248
1747,212045.6662258259
1748,228585.7382463527
1749,152768.23197133024
1750,128771.64605202062
1751,267778.70283271786
1752,117683.84370238733
1753,144727.56880154926
1754,197704.852777917
1755,168980.1925063217
1756,133615.25775214215
1757,117609.52683557103
1758,149472.6657331568
1759,157771.87329465876
1760,159953.0611773933
1761,140865.43561675283
1762,173212.2868317283
1763,177037.06327205556
1764,108641.54846251922
1765,168095.0491770601
1766,196324.9779812772
1767,239579.6629191615
1768,138755.96863204733
1769,178499.98708188903
1770,164511.3227947892
1771,108179.48954030173
1772,129574.33356581091
1773,123368.63934948877
1774,141369.2388072316
1775,144816.24181669357
1776,127015.21942740456
1777,108581.43267443668
1778,141302.68652677943
1779,119700.95562246401
1780,185700.2704021237
1781,122323.08784335709
1782,88284.44867143556
1783,141943.1715558594
1784,106654.71887474415
1785,114804.88175218314
1786,139773.21989493465
1787,172115.75772733576
1788,72959.74077331259
1789,93359.95815576581
1790,72889.25471773712
1791,199585.30389471093
1792,158302.24535047088
1793,135224.18023326367
1794,156128.28730259967
1795,125699.71028759087
1796,136502.44666031105
1797,117414.97445546319
1798,117107.95878811872
1799,103182.71746883023
1800,127716.79379994472
1801,120170.64484731355
1802,138732.66415169297
1803,147535.78580923038
1804,139906.33238668187
1805,142446.49898852414
1806,129831.60433490491
1807,134667.6377596647
1808,122748.44381436855
1809,119374.92659139755
1810,134753.53666632323
1811,100829.66411703193
1812,93492.73830929617
1813,117847.6213494322
1814,99834.74949552843
1815,60527.421521821125
1816,112464.77520390869
1817,109703.18323755077
1818,142172.1457441586
1819,129827.79698661061
1820,76408.18712046956
1821,126694.79076238709
1822,152646.3181491847
1823,59477.92504818919
1824,121594.48109237527
1825,136585.51038243357
1826,104577.44788195264
1827,95034.49519624223
1828,124791.45866370124
1829,135588.08047862907
1830,138942.61171230953
1831,135747.6593485797
1832,75324.20090466549
1833,151884.53454314204
1834,132654.1609719324
1835,108318.7669356573
1836,118875.67830620892
1837,84020.94822275887
1838,114611.59405842621
1839,116596.32536826681
1840,133865.071511388
1841,128584.80781751104
1842,93518.00816894903
1843,120081.30080490343
1844,140901.52751057173
1845,135165.01630125986
1846,153375.716036534
1847,159615.2091896895
1848,59132.98655285358
1849,117169.95970733176
1850,115878.19134459064
1851,144246.76924238322
1852,130184.17420220404
1853,121592.872123509
1854,166934.8682190251
1855,141031.32643895474
1856,225936.27711593435
1857,134147.23602336572
1858,140824.53481204587
1859,125289.45601038226
1860,143375.7148472445
1861,123922.48712082581
1862,357199.52032063523
1863,354766.0469012095
1864,354766.0469012095
1865,327088.53684711445
1866,338927.26409270713
1867,235986.52638849927
1868,301577.1463358556
1869,212665.06957928004
1870,233588.4523711822
1871,251586.74979615142
1872,179284.00411586126
1873,229006.69667689948
1874,149919.278967209
1875,200371.16813244188
1876,193790.87305856595
1877,211092.56160067974
1878,207080.40527085055
1879,121221.23554541566
1880,133038.95994778132
1881,248997.82151733778
1882,249901.49322741776
1883,185845.3486039187
1884,200273.807659277
1885,228778.36547949098
1886,280162.6584047313
1887,222607.69778604776
1888,283311.59683609364
1889,167700.7917013111
1890,116915.75529087191
1891,145234.90019297678
1892,96545.9323241197
1893,121487.04585193192
1894,120657.66722871944
1895,125067.78124041666
1896,119601.22425291987
1897,109521.48764749143
1898,116323.14573670848
1899,149307.02631878207
1900,139471.34067396872
1901,147339.8653005331
1902,122132.2978839982
1903,203318.89367519907
1904,121577.69668086061
1905,187341.85964432659
1906,134561.660498487
1907,191930.326377362
1908,118580.54731599626
1909,145119.70745306698
1910,130215.40274276175
1911,189563.37207040726
1912,273630.8529061068
1913,147888.41894971897
1914,74643.34883806965
1915,276737.2529030464
1916,27649.21710435788
1917,240076.92652102187
1918,144768.34335925372
1919,182630.66179629957
1920,151830.80494615764
1921,365080.09967515327
1922,302667.8154236589
1923,226047.43340098162
1924,217951.56332326005
1925,198836.05906864567
1926,360703.17490480153
1927,134038.08901385876
1928,162344.61646482704
1929,121592.77065771757
1930,126541.2680336774
1931,145651.10522992117
1932,140363.64536291934
1933,170646.76272721146
1934,174700.05538764782
1935,167777.6770665486
1936,181797.89464624634
1937,179300.9532602835
1938,179084.36854125833
1939,221243.2231238104
1940,183134.928953256
1941,168782.07037867932
1942,190141.42290783406
1943,202459.79354351852
1944,320383.452896617
1945,342525.6497011483
1946,72614.16254325479
1947,250317.27001284968
1948,167318.7081304419
1949,247562.70518113492
1950,198389.6366675834
1951,252819.2644989471
1952,207841.61213641614
1953,181186.29830080093
1954,182937.2423007647
1955,126194.51713716959
1956,370589.98994832125
1957,152161.48517382238
1958,323646.0356772806
1959,140069.97497012987
1960,109091.36572597576
1961,119675.14472619537
1962,106569.65565275283
1963,114812.10814937728
1964,108400.03134079208
1965,144768.70577456933
1966,146435.11954054752
1967,280811.4654448061
1968,388055.2814969083
1969,354648.7495989898
1970,364540.7068449804
1971,499535.04977888154
1972,355910.8608887376
1973,280992.65956169687
1974,321800.97361687856
1975,618724.3010751137
1976,266624.0650021299
1977,335670.2185086826
1978,322279.35503734316
1979,305939.00058886415
1980,184151.81510229417
1981,315429.4376561785
1982,209314.03395526076
1983,195215.48101698866
1984,171531.68261287105
1985,223725.52772247265
1986,219968.01926689703
1987,186668.32608833036
1988,181918.97372186882
1989,200841.4177855905
1990,216963.09309844772
1991,218686.97377456923
1992,217783.83633041562
1993,185206.55731834218
1994,231499.31794431558
1995,183729.53440725725
1996,246844.8088563345
1997,300095.45012503857
1998,289136.2031212745
1999,272196.27163665026
2000,313478.3753978092
2001,287801.5615892178
2002,252313.92522239877
2003,259552.36367742982
2004,290994.6242175347
2005,228209.51235871925
2006,216473.391887759
2007,251339.53063924934
2008,218193.3816598967
2009,192960.2314796389
2010,200272.23194071834
2011,142825.2548639472
2012,178359.11204417484
2013,176407.5380771061
2014,192003.57922329992
2015,194770.63966615044
2016,194662.35506138738
2017,199886.57807931365
2018,116960.67074522524
2019,138263.2914415521
2020,100595.6072337197
2021,96320.83171422903
2022,182503.77868516106
2023,139206.88282193735
2024,303548.42244948976
2025,364856.2959767581
2026,177074.80228603864
2027,159967.687009694
2028,148341.45666102535
2029,168546.2619172069
2030,254889.10621441016
2031,228733.39733981513
2032,236991.591161493
2033,242613.29919879843
2034,176809.65984544315
2035,208563.14715056136
2036,211965.95461310234
2037,214706.8546343749
2038,328514.77137804835
2039,199209.97302078956
2040,305931.15944797394
2041,291971.9352531139
2042,201591.70637125094
2043,184829.9950791551
2044,179191.22900278826
2045,208879.2930500436
2046,144537.78967741103
2047,140749.7318536167
2048,148379.3932596608
2049,145311.28998478394
2050,172421.39692836042
2051,117744.11422922721
2052,121984.04197199258
2053,152840.25726158425
2054,101901.68489543862
2055,145861.66312871996
2056,155818.94529487
2057,115773.08781370946
2058,206340.2124211546
2059,130255.72222724263
2060,177683.9792382656
2061,179608.26040375503
2062,120430.89247654172
2063,118331.25239862275
2064,122794.16542577303
2065,113521.14675519637
2066,160441.02977636096
2067,118133.18246663925
2068,142057.09600901013
2069,85774.47179019151
2070,112159.51143532388
2071,99122.84993235632
2072,142973.74953261815
2073,137583.1264948104
2074,191704.88499116822
2075,140815.05007420853
2076,115084.7025355787
2077,149691.2642469342
2078,120253.60423108007
2079,143749.86390593217
2080,122197.2938802542
2081,123913.0919565615
2082,111567.2134147552
2083,135478.06801161825
2084,109558.54712200409
2085,117498.84687565394
2086,116617.99667803738
2087,125926.46813583873
2088,92423.07983817931
2089,92008.28943692664
2090,129702.20164752568
2091,101995.92207041691
2092,122918.8886945905
2093,111683.34262718559
2094,116841.53345994778
2095,142909.96837700915
2096,86331.69839025347
2097,102149.06986075638
2098,139768.5878285334
2099,58403.805196738365
2100,74776.92491319137
2101,107334.10351509077
2102,142548.88064309364
2103,101708.85203020196
2104,141450.50876331422
2105,125809.52109606007
2106,60743.03729277493
2107,193573.0994143902
2108,117948.02765657434
2109,105285.29960753117
2110,111469.54133218936
2111,154829.68253581793
2112,123641.20712579676
2113,122041.42266794726
2114,124334.71275074437
2115,155532.3711365212
2116,109498.74628622258
2117,135636.43406103473
2118,125403.6173961827
2119,116751.04579532899
2120,128368.0141229232
2121,-1.0
2122,114716.69614913964
2123,88648.32142399436
2124,152795.27845996132
2125,135001.43905255938
2126,144023.41577401376
2127,153714.6168550762
2128,131908.30795910594
2129,91380.7129356256
2130,120844.3672570962
2131,150579.03749755875
2132,109125.1314719854
2133,125897.36376680128
2134,130543.02361472142
2135,109909.94101325636
2136,68509.04826335111
2137,100070.14962828388
2138,139671.69954143654
2139,157282.62880669185
2140,139567.9235967201
2141,173682.88784516108
2142,124692.85209867152
2143,143404.3636267514
2144,115876.57513236106
2145,142525.2789451264
2146,162778.02617508167
2147,139071.28581951468
2148,145612.18239725495
2149,163761.19605595063
2150,219783.17695711594
2151,126548.67499225686
2152,156366.05112409857
2153,184926.5052770503
2154,100534.34651847996
2155,137812.52577657206
2156,267154.5615539318
2157,236015.44775929267
2158,236972.6067671312
2159,217597.7166159456
2160,186501.994413998
2161,254307.4675668624
2162,383216.9338366045
2163,370303.960202342
2164,253652.76006783947
2165,187770.4282185931
2166,158189.11510277056
2167,215454.7140127719
2168,196694.0056993714
2169,192636.0500135937
2170,212350.71201899613
2171,167799.89940122623
2172,130336.3831155466
2173,169867.40472868644
2174,220517.09142372845
2175,290781.43203298363
2176,297717.13409658143
2177,232465.2627878448
2178,217350.2880558792
2179,142731.8625620628
2180,199032.7745604191
2181,195426.97160139008
2182,225108.39746656467
2183,194314.23342149603
2184,118053.55760735093
2185,130940.3038230605
2186,152025.82832272744
2187,168775.59169883304
2188,159816.82109583355
2189,315922.487125225
2190,76691.8467082181
2191,79258.87573793609
2192,85143.08798651688
2193,105150.73741595578
2194,108350.16231289491
2195,106993.72528084887
2196,104328.02487884616
2197,118231.30914746129
2198,161246.20913385542
2199,190550.92996409268
2200,133592.75296086777
2201,128801.70661381049
2202,206348.25605504325
2203,123268.49724568799
2204,146564.0754223762
2205,102311.19216410413
2206,124187.86932359856
2207,186189.17350508517
2208,232020.49331470008
2209,190149.17509201632
2210,126613.44022856446
2211,117793.95367986061
2212,130450.35332931059
2213,110519.12915145133
2214,145342.4046599236
2215,102854.49856589409
2216,142985.61259189597
2217,71876.1112066436
2218,94587.3367548418
2219,88687.57900710245
2220,75716.36366446616
2221,279334.60941990314
2222,253278.1476740945
2223,298230.5598488125
2224,221955.97553947967
2225,121241.80080164736
2226,183843.6155363494
2227,204363.90892306872
2228,270817.3750502757
2229,247931.31727478775
2230,145287.23092023982
2231,211167.8163090046
2232,186875.52478755082
2233,173020.2990774675
2234,255266.98377316908
2235,227033.6587264112
2236,261933.7487970491
2237,322750.71403750253
2238,204464.98829923721
2239,117558.77040297347
2240,161994.7415141879
2241,152118.6283238277
2242,129746.70841860415
2243,138505.25008942833
2244,113844.46054881865
2245,108726.33418858546
2246,139594.54679518598
2247,128708.6613846811
2248,126330.01301480949
2249,125167.96752094268
2250,132427.9962908324
2251,98205.45943186406
2252,175860.35872818012
2253,153151.15281620887
2254,176911.38790678245
2255,187632.07833033343
2256,177460.65276540033
2257,209547.81771889556
2258,171999.19389688352
2259,179401.0777942826
2260,130888.52200963051
2261,190568.67164248793
2262,188746.9130135817
2263,357930.1154308363
2264,514909.3367963706
2265,163304.70690764146
2266,254165.74977204402
2267,308908.22455402795
2268,407216.7809996367
2269,163231.42800026553
2270,200832.20021856957
2271,216452.74826536898
2272,234692.13941664156
2273,168623.2936816024
2274,180610.96837124226
2275,161490.4577667216
2276,199918.2486062684
2277,188607.37148998506
2278,148395.8266200578
2279,121052.5674587725
2280,113494.30066740762
2281,165589.3084792071
2282,178589.10439247038
2283,117288.70480163088
2284,119933.67590275453
2285,140496.65019348174
2286,123278.96043658715
2287,351078.57681949314
2288,266911.9625469077
2289,329237.3621558153
2290,419486.658071573
2291,309793.6926563323
2292,427184.98566947907
2293,451029.6455709115
2294,361094.2072395169
2295,478716.2495552711
2296,254138.8456506264
2297,330146.4273814851
2298,325446.7749273748
2299,352199.819348554
2300,310636.9623096146
2301,307077.6566355584
2302,247135.9772603283
2303,248320.78453902534
2304,239311.1187925259
2305,191333.060095651
2306,187048.47753317232
2307,199806.00648348502
2308,211800.8897264309
2309,269993.1283454237
2310,200614.310088533
2311,203344.19932522732
2312,185961.71888547414
2313,179283.10647571375
2314,183085.83648198243
2315,186371.02200585863
2316,210695.69128756324
2317,189973.08356842992
2318,184133.11232932506
2319,188962.32066476985
2320,190619.70237219436
2321,240982.807771352
2322,193600.97702528408
2323,188498.7831851743
2324,198142.55348719272
2325,219601.7099267029
2326,183495.7876376802
2327,204629.0196079903
2328,227480.8817119248
2329,195650.6558941959
2330,186455.8001914746
2331,341945.6684717018
2332,390084.9510806299
2333,321092.10087164934
2334,240106.40643546797
2335,279544.17451383424
2336,290004.5083782084
2337,200418.06227636317
2338,269652.3349674441
2339,222391.97675488613
2340,392310.1101967309
2341,220881.24126949385
2342,241245.14643098525
2343,226876.92738869324
2344,219883.86162474513
2345,230232.09567987107
2346,212324.26022655197
2347,193406.7019296797
2348,237218.50451908258
2349,172090.1532723335
2350,309184.2764203128
2351,241231.65893939786
2352,249002.8676738133
2353,236912.13240099966
2354,135667.72515341573
2355,141183.57726218985
2356,157893.32560643458
2357,198555.01911025684
2358,199073.87340398316
2359,128165.58041573617
2360,121176.05626318503
2361,140329.68195017765
2362,266187.83469485206
2363,147826.67467916012
2364,170024.5152505818
2365,223125.7982858151
2366,202751.14598525822
2367,227036.50053143545
2368,208108.20757781336
2369,208988.33576567832
2370,169523.70724030735
2371,156341.8950251723
2372,195787.6360618391
2373,308023.81855326536
2374,310127.7234716621
2375,222386.9396632664
2376,280747.6350086984
2377,333878.5380851607
2378,156354.40130492253
2379,209162.87764339117
2380,168097.91472280005
2381,179821.70584421325
2382,228263.73799244003
2383,203610.43869543337
2384,251450.9245394841
2385,176159.92099610696
2386,134153.98469722917
2387,128935.09858096947
2388,112864.93252695286
2389,117047.59529283046
2390,144176.24983054146
2391,138659.36905192348
2392,112165.36790001544
2393,179330.90137737157
2394,135419.7131693104
2395,209826.35666266238
2396,148331.50101635169
2397,214767.90779548907
2398,131887.2698346436
2399,69616.50890906586
2400,71550.01936958398
2401,121666.50062141218
2402,140253.50331079785
2403,142200.8591645901
2404,155077.09648723673
2405,165714.5857894036
2406,143781.82691643256
2407,128778.58484379255
2408,160373.37561815852
2409,118118.76267020105
2410,181257.89222077944
2411,112428.22035193087
2412,144140.60784394664
2413,123244.60570396014
2414,137158.955074078
2415,133599.09150655248
2416,125598.20003704383
2417,128508.95351715041
2418,123851.92263302299
2419,122029.94436985234
2420,122137.10258831538
2421,106194.47619981131
2422,104142.91546759683
2423,114229.330576936
2424,161437.4484382549
2425,192104.49925597856
2426,120887.75117864762
2427,115079.00917320323
2428,175370.85381517574
2429,115816.79112419994
2430,134896.05139634325
2431,108358.61001035722
2432,138472.3636207843
2433,138422.48751052446
2434,127843.5451064591
2435,143584.52388875606
2436,119472.31864953975
2437,106746.88687395857
2438,126449.26782379583
2439,109644.45367565747
2440,123497.70021447673
2441,104572.14965911664
2442,100239.91775931547
2443,136669.65106771994
2444,129963.04174047594
2445,94986.3813040373
2446,139216.50818091928
2447,189097.3908577297
2448,133098.39913971402
2449,118566.01637575147
2450,149638.36403580153
2451,115639.33347727051
2452,185101.36125813407
2453,101172.56205860557
2454,122522.63240055362
2455,113166.82775728685
2456,140079.76020009548
2457,126842.3605101092
2458,131666.3208694022
2459,110972.87050074559
2460,147064.29199064407
2461,130071.25834461226
2462,130031.69350667938
2463,128123.80012754197
2464,166212.14565957678
2465,138923.5651432671
2466,121065.16612396385
2467,150545.50962334545
2468,84853.95074868447
2469,77629.50972935495
2470,204733.2808643332
2471,203290.61033996512
2472,146516.83896826784
2473,105645.07532882935
2474,77295.20823744076
2475,220758.6245160366
2476,109478.77642538155
2477,120320.59818219932
2478,147127.19110380922
2479,103269.841470245
2480,143986.85034363877
2481,122169.8087185528
2482,134116.23166963144
2483,106469.47923556519
2484,121634.63973362814
2485,126630.98022686326
2486,136841.25262822624
2487,181507.89320253153
2488,173958.52068264957
2489,150688.8989542815
2490,140133.54106928193
2491,104938.52012492264
2492,196709.01290985182
2493,153312.33875124343
2494,141171.51029996807
2495,89120.27466807072
2496,240835.39457589213
2497,154683.07218212273
2498,107583.1590456565
2499,89153.72556016939
2500,117525.7435342901
2501,143968.43380984224
2502,138576.7456576423
2503,93691.20164506393
2504,143424.57163771827
2505,219287.45048050402
2506,262557.3986843742
2507,294953.6325803953
2508,267631.99838986364
2509,224978.66017150602
2510,224473.97141708204
2511,180403.790435867
2512,202299.2615506432
2513,236871.7494310612
2514,275850.0655953332
2515,144549.43787444916
2516,182415.23041833873
2517,141659.21592764216
2518,158168.5049452675
2519,219236.4287548253
2520,217928.59647173344
2521,192379.9637009737
2522,225654.2407049755
2523,122109.7765323001
2524,134611.1243578288
2525,141151.87213587866
2526,135116.62138049834
2527,118752.91990508398
2528,128771.55394667965
2529,131768.3370728709
2530,126287.4611023168
2531,245583.6224391259
2532,228775.63823318438
2533,198727.5279307486
2534,227252.47346375074
2535,286697.1605690083
2536,234529.0587030077
2537,227683.67875610446
2538,189817.63248313163
2539,198526.04948412237
2540,182108.7649146
2541,187918.5126244402
2542,162411.32096673315
2543,116451.18007315337
2544,113161.95773513598
2545,132870.57421790998
2546,131586.49968624956
2547,150295.61424082713
2548,166613.9860698387
2549,155199.2865556479
2550,1236292.4433981762
2551,148178.04233160827
2552,129497.74115779808
2553,79460.8489539615
2554,89892.10139232641
2555,117082.90241498413
2556,100917.0268921532
2557,106540.5923790563
2558,140060.00676127907
2559,119721.50558875743
2560,140200.61234608604
2561,141776.15746235693
2562,117011.75480512963
2563,129122.09176434063
2564,184901.55193412813
2565,130475.61061944318
2566,128625.77242144698
2567,122476.42787260844
2568,172832.19147278045
2569,212368.4327660603
2570,126317.12245777209
2571,168321.67818878253
2572,160740.8255060577
2573,200934.74253402353
2574,310662.8109747031
2575,137643.7590779887
2576,120211.46534598018
2577,122344.55467747703
2578,99544.81411062472
2579,66126.95631538783
2580,103987.24947874759
2581,119937.70781688156
2582,133693.69578300993
2583,263215.32123294234
2584,184669.57220285822
2585,189876.15788484996
2586,220776.6258029635
2587,205864.32745170064
2588,141729.3152027665
2589,160334.01624920603
2590,211458.74279276136
2591,244975.20299565085
2592,211807.20200869074
2593,244693.34765175096
2594,191111.64645671815
2595,214767.80538571783
2596,304379.8447357513
2597,191290.70884678917
2598,292523.3280134808
2599,340322.38827631826
2600,103746.8152432009
2601,144569.548731389
2602,94424.82298721693
2603,102814.14218372328
2604,94652.12717813726
2605,93962.53090421786
2606,145869.60974546915
2607,237367.89171405765
2608,197751.52366668216
2609,186721.89606517018
2610,109492.11536642721
2611,106623.03941411451
2612,165148.8269823075
2613,139243.6121200362
2614,123532.74400322537
2615,167566.38201488846
2616,155358.34981870712
2617,178372.89047043546
2618,193314.68429524766
2619,195350.31677251123
2620,188979.19352925126
2621,174421.20991291374
2622,181012.81016754566
2623,233216.1416308381
2624,312565.7195350656
2625,279311.53388918977
2626,187695.47883461785
2627,162055.35201462105
2628,407643.90202962694
2629,484328.5579117587
2630,333574.7120276646
2631,480705.981274089
2632,384771.9822878348
2633,264908.399786315
2634,406949.5846507114
2635,164645.4409455244
2636,185917.45369283837
2637,189381.84025294284
2638,270000.9817968465
2639,179733.5161267571
2640,159703.42711044566
2641,104786.48659272604
2642,182712.47523047516
2643,113472.56053133076
2644,125738.61656878256
2645,122304.80317188585
2646,106432.81758041204
2647,118210.76131319226
2648,148094.79612724745
2649,157290.8788777018
2650,140398.57099757303
2651,145625.4969325086
2652,390377.13869500277
2653,242094.82196653093
2654,242153.7614047763
2655,385961.1225097536
2656,317304.11859240016
2657,332861.76696824265
2658,285867.96139575867
2659,297022.85820312053
2660,352145.15832713706
2661,335719.32066109526
2662,342966.63697910355
2663,286131.6098960556
2664,263140.2761620296
2665,294728.82641368645
2666,267845.5554844982
2667,183843.6155363494
2668,192215.39383066833
2669,185634.71124569315
2670,284299.90794477094
2671,196009.67692183843
2672,201875.23959212957
2673,200029.790723
2674,206496.93522934147
2675,170990.71911055892
2676,205352.13116800922
2677,202143.36302388032
2678,268625.7126672873
2679,277906.79642000305
2680,274014.56342909136
2681,404496.03093582694
2682,336277.55667588464
2683,551330.719624273
2684,308874.0898049237
2685,339758.2072231086
2686,244966.99696670202
2687,301364.8590235573
2688,218863.6930055127
2689,205066.9415337178
2690,423735.40746760357
2691,182922.93685286425
2692,136786.99047848207
2693,206445.46860079368
2694,140640.41014676844
2695,198898.40832257856
2696,193151.13383819076
2697,187992.45294745857
2698,219239.32977435057
2699,171229.27391966616
2700,152688.32255338953
2701,171075.25123890484
2702,125834.62988975696
2703,151373.39037976263
2704,137265.53789081285
2705,116787.43292931154
2706,120051.05717594075
2707,140650.87237174134
2708,123861.44604934673
2709,103520.01720308328
2710,125101.42128114135
2711,181293.18110105998
2712,384687.5934778122
2713,170631.22153683772
2714,158903.8488732796
2715,154820.0112359143
2716,153492.30208999064
2717,201725.84799703627
2718,231058.6276692603
2719,165844.64338282493
2720,200868.49833199586
2721,137482.18070413845
2722,169612.20498308024
2723,154092.5986531536
2724,130658.12463923289
2725,132161.97266519067
2726,143961.72343110832
2727,165415.78701186902
2728,190571.19332111508
2729,149340.45640195004
2730,146849.75727284173
2731,143328.0365531203
2732,124514.95987857257
2733,157930.5608426324
2734,149907.48398385503
2735,133795.57616322825
